1.964627935141186166e+00,-6.610575739773627557e-01,4.158165110559963740e-01,-3.932966603136894279e-01,-1.173241723305880502e+00,-2.931922972161566499e+00,-6.863377395742751297e-01,-6.133504491813863702e-01,-1.149765422126913350e+00,-8.786203813587402101e-01,7.534640657593176805e-01,9.836253726655713736e-02,5.763358194665004763e-01,1.586852931065543038e+00,-1.615915999064276853e+00,-1.542975175349858397e+00,8.352193458538251236e-02,-8.495473078787467713e-01,-6.341674837822641742e-02,3.502964033727937743e-01,2.821344976228475909e-01,6.357359559151374295e-01,-1.414227102464845398e+00,2.239125425621627252e-01,5.449164561565729148e-01,2.812336856660028195e-01,-9.152368907362544714e-01,-1.920046092324989129e+00,-7.155540868982572800e-01,-2.745925842913978787e-01,-5.583219633839016094e-01,-7.383302562122909252e-02,3.388452098385563716e-02,8.992310720969209914e-01,7.081313859106508346e-01,-3.356434906640516358e-01,-5.330729272550334130e-01,2.731762836752856138e+00,-6.707720735550738445e-01,1.993282308404378256e-01,2.498873472021387876e+00,-4.940587915229258664e-01,-1.070103747254772975e+00,-2.819603372257611928e-01,-1.202587288158447176e+00,5.896621494810261321e-01,8.244298548878886690e-01,6.701901705070462123e-02,4.949430506101837324e-02,-1.829853904360166261e+00,-1.138723721575408465e+00,6.687462109600880167e-01,2.287835507864690587e+00,-1.124156475283864420e+00,-5.607307161688565023e-01,-1.519584398477920928e+00,-4.817870591710197159e-01,-1.795222473829367171e+00,-7.691817711319880457e-01,1.207714451536161970e+00,5.161702401115766392e-01,1.341809789143899811e+00,-1.100496230000074238e+00,7.465149299583513365e-01,-8.137679054602464657e-02,-1.265891892992821344e+00,1.313773759497603333e+00,1.490427365600485721e-01,1.990325664087667423e+00,-4.017418593698867113e-01,1.681544398968601417e+00,-8.304650356823202184e-01,-1.590342956059791479e+00,1.114227484691170389e+00,-6.670457343416275053e-02,-5.353283058773539160e-01,5.002424630414064044e-01,1.042422740820262983e-01,6.452161154836330015e-01,1.719807022636687943e+00,8.062564241794722975e-02,-1.152867282728773590e+00,-2.371918196458996375e-01,-6.953406674165157897e-01,4.441107863738783523e-01,-2.844496517981960348e-01,1.024159079183823984e+00,8.549396796112517238e-01,-1.946786348421825075e-01,2.345528970753099074e+00,-1.417142128696842862e+00,1.056114888977076838e+00,8.023177901018906377e-01,1.407264564892709124e+00,1.622509734371282430e+00,-9.050081450746814138e-01,-8.406707267553852336e-01,4.661363738505918120e-01,-1.520629102658942911e+00,9.320283755259559655e-01
6.885581747273514797e-01,6.897441695436807851e-01,-2.759853084740058193e-01,1.402191543301558152e+00,-3.979889964380589618e-01,-8.701593064916366416e-01,-1.509970171844585041e+00,-1.042698228702838126e+00,-4.006618038856307740e-01,1.063832237218978349e+00,5.576589254128258566e-02,3.859592532014888278e-02,2.727930783539221915e-01,3.832740385419445839e-01,-1.016827804009759806e+00,-3.566636551399502419e-01,1.377241915287741869e-01,1.232971857303083452e+00,1.603320859056091008e+00,-1.784581435976951402e+00,3.027226498765405172e-01,-7.585591239884093007e-01,-2.231029130506787972e+00,-6.616207152383943857e-01,-1.747384677742874759e-01,1.415397142350415916e+00,1.563950527593321871e-01,-2.391422704191511484e-01,5.440738614713374055e-01,-1.962500591390920368e+00,-1.889076696332494087e+00,-9.268764300535323741e-01,7.284788526251110286e-01,-9.337125013339702129e-01,5.843705712444494660e-01,9.220174389953189609e-02,-9.733917724506675473e-01,-1.078504404557469876e-01,-1.450784420654571472e+00,-1.035940823642803155e+00,9.998276195242176145e-01,1.105340006976662348e+00,-8.447037067588738513e-01,2.697957059632128285e+00,-5.313120493757252927e-01,1.078329995936421426e+00,1.347451568452398663e+00,-8.967936948162182897e-01,-2.382922013518939675e-01,-1.529776495122827651e+00,-2.432692117359974038e+00,1.222748680742478999e+00,4.121475589182963528e-01,-9.693497910562246522e-01,-3.245741448301274201e-01,-9.572290278363726479e-01,1.273474823105556597e+00,-4.937618859366974533e-01,4.073897088838663305e-01,-1.343331702188543808e+00,-3.532162689840230296e-01,-1.787651740537287370e+00,4.540466371449648486e-01,-1.345811451960764682e+00,-1.159659090820342353e+00,-9.591745984188173590e-01,-5.416841414540151112e-01,1.277525446100330475e+00,1.799613320882603951e+00,-1.184268552909966354e+00,1.324734105188747790e+00,8.301784642199361297e-02,-7.903528819363225821e-02,-7.714818967785306292e-01,-2.721535596545978097e-01,-3.151924469594348022e+00,8.800634979567369953e-01,-6.121150725810344806e-01,9.001768025585407118e-01,-1.232883113743413750e-01,-9.434288089109248432e-01,5.787203863759065037e-01,4.262137979015971911e-01,-9.051760376856071710e-01,3.906866553885639526e-01,4.414672758460194690e-01,-8.885462968584384447e-01,1.339450843666640356e+00,2.050431435735574404e+00,9.933064139995986253e-01,-1.940754612975155613e+00,3.235768748968463449e+00,-1.347375793322768966e-01,-1.496565192035767655e+00,-2.927208823099751278e+00,-8.006136981590447066e-01,2.196116527311910982e+00,1.439680328777228180e+00,-7.678139083557777855e-01,7.768486194155056479e-01
-1.404642977201825849e+00,-3.380614635785742506e-01,1.308954587041722295e+00,-5.560877336640667190e-01,-1.064078726017589904e-01,1.489835085079522337e+00,2.557159822832751672e+00,2.469228753121588404e-02,-2.981488933775959804e-01,1.135136817092130324e+00,1.642050200715112984e+00,-7.655401353481378068e-02,1.665650918242833622e-02,-1.200952467688898295e+00,8.599197833131523305e-01,1.929240106340728955e+00,-1.150221804611137877e+00,7.739258904587632548e-01,5.481058554574753661e-01,-8.988907288272589557e-01,-2.121620773355084921e+00,-2.501321243055262045e+00,7.214421554365810785e-01,-1.356903280355210129e+00,-5.442664096454153944e-01,4.937178210739452400e-01,-7.032553281305387038e-01,-4.325252000670811725e-01,5.561727379538818905e-01,-5.379871672170964958e-01,1.751326132005782465e+00,1.687137767930316778e-01,-1.067697583067173550e+00,-2.959219539141912936e+00,-8.995774631160557977e-01,-4.490116562802571876e-01,-2.251154679561769623e+00,-4.222791346316313033e-01,1.082428055610922923e+00,1.192580507706123116e+00,-8.622840337119664911e-01,-1.006220219161596319e+00,2.172312715596373955e+00,-9.180116600340135768e-01,-4.057482158451322096e-01,3.003036719761280615e-01,-4.646872544561392315e-01,-4.143079069429884687e-01,2.365029254172892059e-01,1.872379669656762502e+00,-1.214129123518814524e+00,5.930846757293652960e-01,-4.348898218469274823e-01,-1.576253280163953940e-01,3.137778286708760023e-01,1.276363984944765217e+00,3.685575021243245875e-01,1.544128718475610285e+00,1.644759594554381588e+00,-1.212993278543146536e+00,2.487324306347437286e+00,6.877126918749231210e-01,-1.609059657393290044e+00,2.007671618902430843e+00,5.723715713030699259e-01,-1.230899700391794305e+00,-7.372273772792528046e-01,4.471547546432353415e-01,-1.960358577724543583e+00,-7.294876111729452495e-01,-4.761974682490148769e-01,5.875593804275452969e-01,-1.363018414475353213e-01,-7.578955551317267947e-01,1.381495883111585332e+00,1.016059963305156577e+00,-1.586316951012441745e+00,-9.078684087941075731e-01,-7.755358134784667845e-01,5.286731815542633495e-01,-8.251618138917692358e-01,-3.169613861597779247e-01,-1.610243458709088138e+00,-8.671818289878380215e-02,5.509398849810888121e-01,-1.762627811084801710e+00,-3.226489089883755046e-01,7.655937839978443904e-02,7.555482670558126834e-01,-6.219883230595710799e-01,9.392468399508777654e-01,-8.776800037242566965e-01,-1.687405363964684657e-01,1.877639630342081700e+00,-5.045669669194388640e-02,2.002309822021408059e-01,-1.514284605994522304e+00,3.390106410720393204e-01,-8.119093029725248378e-01,8.480846089800735399e-01
-5.935521602837509070e-01,3.219370436849521844e-01,-7.897412025688357318e-01,-9.916550137887591987e-01,-8.408642232929606219e-01,-1.696534368628747291e+00,-1.916333216130148509e+00,2.312713937090529193e-01,1.312642660196924327e+00,4.509260847695529262e-01,-3.022670088022926249e-01,-4.465610002410563828e-02,2.692212986370982719e+00,1.350626826549278681e+00,-1.742201753876358339e+00,1.483101971051287604e+00,-1.408245872909786645e+00,2.177309379143033130e-01,-6.228971184176665954e-01,1.574021282309515657e-01,3.238435516027139971e-01,-5.362576193092869481e-01,-4.147905569207690490e-01,-4.333649389109681671e-01,4.437796651304378170e-01,7.921526762819424139e-01,5.587731297183247126e-01,-9.014229928887756982e-01,-8.824783099073644221e-01,1.934161926936843079e+00,-1.532831176862799571e+00,4.490604815170748387e-02,2.361436883218287486e-01,1.155280087880400375e+00,1.833744198192425179e+00,-2.332875133649334742e+00,-2.769416687516440545e-02,7.409009926948171287e-01,1.527015212118235210e+00,2.938680551494715631e-01,2.395562685762028465e+00,1.945861414036953452e-02,-7.374442836717003402e-01,-1.379364164617028488e-01,-2.697946232431115199e+00,6.146808316808120010e-01,7.093796440878405996e-01,-8.497300759709300877e-01,1.415493663068517538e+00,-3.118087247039353915e-01,-7.023328111747474400e-01,-7.836360806273863222e-01,2.060327851133311183e-01,-1.333524147306368590e+00,-1.457146065981700378e+00,9.381091091499293988e-01,-9.534893591974256122e-01,-5.424087022520924783e-01,-7.344817638458266407e-01,-2.223067349069940413e-02,-1.738614988272273010e+00,-1.536419389854368989e+00,2.994513474337959780e-01,1.119895022569446175e+00,-6.797091626132266695e-01,-7.852347077484288507e-01,1.712085330328108501e+00,-3.590792167641096433e-01,9.042089380061841819e-01,-5.823463802842209214e-01,5.023379215853920332e-01,-1.223235683144777708e+00,-4.115970738583631938e-01,8.370971535550093545e-01,-6.479476711977524839e-02,5.597852406108114742e-01,7.622570677008172479e-01,-4.884871678059014011e-01,-3.041524206176445810e-01,4.875310747882679041e-01,3.344232549222340145e-01,-6.877960361822954560e-01,8.686022770380026348e-01,-6.575930693349520961e-01,-1.078144821633128414e+00,1.259652874392430011e+00,-1.283806919865539298e+00,2.683416860747392940e-01,1.613758183795421575e+00,1.479651937807914264e-01,1.317606931271476656e-01,8.970757463346138438e-01,6.806634724906344136e-01,7.445606026694322477e-01,9.463635821534686077e-01,-7.970282985242382878e-01,1.235232850152709005e+00,1.188128344081717858e+00,1.544498944010656682e+00,4.434930940520088183e-01
5.057693874328625383e-02,3.220083735647479295e-01,4.936014553701844054e-01,-2.229627129370874705e+00,-2.005880789945263309e+00,-6.963802272116015324e-01,5.764159760526665899e-02,1.843700656109871661e+00,6.748741686214534408e-01,8.894474836395830364e-01,-3.215959972442572479e-01,1.510796472938313872e-02,-1.834304211714591348e-01,4.475028577970011079e-01,-1.120952644237751539e+00,2.028113102881528018e+00,1.266717128255727021e+00,-3.739003950975189339e-01,-2.018075089199611760e+00,1.429084530465507541e-02,1.062975427506204884e+00,-1.210851212731702375e+00,-1.044820214097604838e-01,1.653238583804763850e+00,1.670948767099043053e+00,4.401678808828749512e-01,-5.761714837886127150e-01,-9.404985788269406566e-01,-2.357036894313806474e+00,3.960482032309017297e-01,-1.135940040867190470e+00,-7.900505392344427946e-01,1.618482376079015683e+00,-5.990041576005048496e-01,8.116971339842615762e-02,5.392257360855219339e-01,2.508550151145321649e+00,2.312903949715958696e+00,-6.409445971145992793e-01,2.436981022359555049e-01,2.706881811661877801e+00,1.866661362183276163e-01,-1.703292396340336134e+00,1.882009385247118693e-02,-2.536568721019648365e+00,-9.341144682313743397e-01,-6.717044329260961621e-01,7.168774321108721814e-01,7.076119760178836149e-01,1.909022288925377175e-01,-5.571089682967484968e-01,-5.639482752598120596e-01,4.584759007254739505e-01,1.176736618776843546e-01,1.309204883224744487e+00,-4.718952923792488208e-01,-3.882685422964564648e-01,1.489261233517964245e+00,5.848261026370837889e-02,-3.155681422971406969e-01,7.754250272494331853e-01,-3.357633053473293994e-01,1.145762994835103132e+00,7.423048452297905664e-01,-9.142815622272850717e-01,1.305508979084459620e+00,-7.292326655548286851e-01,1.042909395335076095e+00,2.274617504818444935e+00,-6.231013710358224156e-01,4.732787570791477383e-01,-1.415626783228617569e+00,-1.312865091405305051e+00,1.100402360626769216e+00,1.011855192810571902e+00,4.704576152542148115e-01,6.207914527415603345e-01,7.410815224777471677e-01,-4.757225879423154780e-01,1.115426341599514704e-01,6.080699603475285819e-01,-8.342838789381057385e-01,3.294999296182621329e-02,-9.269137244236678175e-01,7.801780957078618961e-02,1.095952869388271855e+00,1.660671541570885590e-01,1.624241850613157734e+00,1.786849237036092664e+00,2.093951263529554296e+00,2.818461539021954732e-01,6.100846849775712899e-01,3.801077535096695770e-01,9.389421221085648694e-01,-1.557767490349860617e+00,-6.445653685138147404e-02,2.895028241549072234e+00,-1.787107593760340896e-01,-1.987055709110391977e+00,1.136430668395474353e+00
-1.300066948324204441e+00,-1.180841598344736232e-01,1.902103333714864508e+00,9.447270066188884208e-01,-8.835335185965198512e-01,1.418138260020799013e+00,1.502859526597442041e+00,6.203560385946089717e-01,6.662788468687192989e-01,-4.999947383194630057e-01,-6.943417797857449614e-01,-1.758490999491924556e-01,1.180771611577669633e+00,-1.835178334901269803e+00,1.166736257666185050e+00,1.137978542222265466e+00,-2.627163562325059987e-01,-1.108718223558983862e+00,2.096503579402273498e-01,5.940189560745962050e-01,-2.090669997469679631e-01,-1.881232527395360954e+00,9.197479915877941892e-01,4.951173123402644594e-01,-4.283263182896217547e-01,9.853724089765181215e-01,1.384397186042479522e+00,5.815776239958806437e-01,5.044588964035735534e-01,-5.932222151356172368e-01,1.224991791539117525e+00,1.139254753412820786e+00,-7.627615712086945887e-01,1.878282222096794740e+00,6.195386266650069196e-01,-4.238325885908295065e-02,-1.017415871615214407e+00,-8.628860790287338212e-01,5.718063157160484522e-01,-1.308809111079873411e+00,-1.986870371929895240e-01,-5.380611417185238166e-02,2.004245828368923787e-01,-1.238256966633530354e+00,3.776603909211470600e-01,-7.857209752959448679e-02,-8.602162259050551985e-01,-9.275396482287368016e-01,-1.379722334644050585e+00,1.239951499710703953e+00,8.957143867760609668e-01,-4.208305898741589446e-01,8.783261973971731029e-01,-6.446268981999556669e-01,-1.906906374843752694e+00,5.540257727841837454e-01,-7.512507967941887965e-02,-5.731879222056599499e-01,-2.215648931432031843e-01,4.075266089573125194e-01,5.600166600063876121e-01,2.467937526899788736e+00,-1.127209616879353948e+00,-1.184647781514397424e-02,-7.704775589906325273e-01,4.297653591453599597e-01,-8.176234741071742862e-01,-2.825320738247641059e-02,-3.556833351875319238e-01,-1.795229695679111170e+00,-1.695949577983981271e+00,-1.271140146163369788e-01,2.178596593238033119e+00,5.457349414254686337e-01,-3.520970813565998947e-01,-2.446224115847656089e-01,-2.131866375737273334e+00,3.143539519903111867e-01,-1.085843117043199246e+00,7.357245341058173960e-01,1.261493973764975296e+00,1.650786395223066694e-01,-1.271663342492890925e+00,-6.042951424505638158e-01,-1.597187335613943215e-01,-9.331386682443532088e-02,-3.856753637922237798e-01,-4.981830424212352337e-02,3.235605507144082571e-01,1.302712608055495824e+00,-9.904698363555120011e-02,-2.889558125973497926e+00,6.126728951906089682e-01,-3.518806880291444061e-01,-6.122514935644554068e-01,1.378819918435562064e-01,-1.402187704845151650e+00,-4.619799726941805629e-01,1.339727794493033697e+00,-2.542157066501089080e+00
2.240731747172555188e-01,2.671229753799569728e+00,-9.629545044967323664e-01,-2.218974201964217574e+00,-1.584579752798868313e+00,-8.563256792281376262e-01,-1.584509765751156429e+00,-9.648417841368657211e-01,7.584140661497484892e-01,1.214266991144310026e+00,3.989782093433382748e-01,-3.346368227155273045e-01,1.848870832159095201e-01,1.746597709796104958e-01,-1.708105241190154944e+00,7.186608753717145248e-01,1.265713009151456570e+00,4.799026260260566557e-02,-6.783567352789521276e-02,4.605024413047684728e-01,8.676715172441937796e-01,6.909240453238708612e-01,1.402962708787385049e+00,8.778329099740189712e-01,1.171853474762608149e+00,1.276962165706811092e+00,-1.094273547234462018e+00,-1.654205011480238907e+00,1.565308075052574521e+00,9.965526306812373392e-01,-1.345738799962897136e+00,1.167931940364772991e+00,1.898842486388833573e+00,-9.976937913933303648e-01,1.163639170919282373e+00,-9.262589716325329015e-01,6.429224990015593999e-01,1.315643790154656489e+00,-1.298257854724858884e+00,1.807188282858620321e+00,2.746376295093455600e+00,1.219159189341229022e-01,1.429919899356694835e+00,1.982302198228824031e+00,-1.159056830532944726e+00,-1.295946749010041810e+00,1.187619859724962090e+00,-1.561014019463446978e-01,-3.248050723882657254e-01,-7.205493440575402309e-01,-2.208687679610633836e+00,1.336772063138487732e-01,-1.638275742888928299e+00,-5.353028773578398791e-01,-4.470125708385365715e-01,2.910851480749077069e-01,3.548585610945629853e-01,1.609347405021140931e-01,-3.376156439865050096e-01,-4.267835880230581580e-01,8.467325913574577090e-01,-3.501297804591299023e-01,1.326528414866789518e+00,-9.802659595761996636e-01,3.402009206168949973e-01,1.938186660870638289e-01,5.581479509094205982e-01,3.181725808850267567e-01,1.484220743433590561e+00,5.683670599109631461e-01,3.331724949828577809e-01,-3.780188557629542423e-01,-8.859372188485844513e-01,-5.432437013745938792e-01,-1.101789319855615013e+00,-1.392047855915240051e+00,-3.972953142539035198e-01,-3.697563136221134195e-01,5.286748549574182832e-01,2.588290982691650033e-01,1.387531078847483279e+00,-3.690755382467795220e-01,1.800323657824609125e+00,-1.671502327936349452e-01,1.155032555921537751e+00,1.739610259912253376e+00,1.168553310836104586e-01,9.984889627452619987e-02,2.055557678166830105e+00,2.309192309690160982e+00,-1.432780264282934368e+00,1.344625820985935638e+00,3.216056872466371841e-01,1.552941407384167638e+00,-1.686448347959275396e-01,-5.579378352128471219e-01,-1.101187768040179371e-02,6.169726226930490887e-01,-9.672478698593212076e-01,5.540250227177934139e-01
-1.210355612020441507e+00,1.574288831886146545e+00,9.823194430474830874e-01,1.690944097417486303e+00,1.305928007755783993e+00,1.880988856037864032e+00,8.525951033926566502e-01,-1.107788192555981821e-01,8.381585705835335742e-02,3.647403479917535885e-01,-7.855733280457077861e-01,-2.923985358756091002e-01,5.292834740515336422e-01,4.552650624362928333e-01,9.975647114359551537e-01,1.092106449833107895e+00,2.508891401365310081e+00,2.433076608358413218e-01,1.475492940036715162e+00,1.941708798709615102e+00,-1.281759150969781658e+00,9.363712738067158092e-01,-3.872173071531651578e-01,-3.278702899103791979e-01,-6.939030616298123011e-01,4.609127121771805502e-01,1.718914594143767127e+00,9.030676836894737658e-01,1.196117535979633884e+00,5.653085208818229290e-01,1.126766773485389006e+00,1.776261012070116385e-01,-6.358748728960885721e-01,-1.483469415734411379e-01,-9.964537158632640335e-01,8.567224430258579826e-01,-1.314553326479246387e+00,-2.049526870873731532e+00,1.400296937425915322e+00,-4.713071494097581526e-01,-2.190738604025157521e-01,-1.153584475191034464e+00,2.479641110692189621e+00,2.727647537858041149e-01,3.058096384047452876e-01,-4.634925250276917819e-01,-1.585411946011285433e+00,1.708723008597769821e+00,1.403349184621350609e+00,1.910907524270610391e+00,1.508887154341453929e-01,-1.336186060180808211e+00,1.098689038974990373e+00,1.697894186435321862e+00,-4.921751708454434882e-01,1.079307071602395807e+00,-1.963250249133005720e+00,-2.709604887952652419e-01,-4.219978377756409271e-01,1.697430384222669009e-01,-5.422294614635905230e-01,1.529138864020429089e+00,8.790591746726850175e-01,-2.500285951564599207e-01,7.455034841468117790e-01,2.166290431015158280e+00,7.909897268986934016e-01,-1.674991677044764815e+00,1.129853464164778387e-01,-1.095969386171392834e+00,-4.116118833627813167e-01,1.662217398393416978e+00,8.918307540342275130e-01,4.821116832540262021e-01,-1.325124857051715455e-01,1.282053690613079056e+00,8.795310974646868285e-01,2.238076313751452551e-02,-4.831721222041580610e-01,-2.174886924771261221e+00,-2.077315479218128758e+00,-7.737750436454455816e-01,-2.164040821573236517e+00,-1.223522879050001899e+00,5.428803127844521459e-01,-9.439821085143766943e-01,1.719558382515937178e-01,-1.188119008256853792e+00,-1.906906136506788751e+00,-2.104155972490463711e+00,-2.445387476057121479e-01,-3.194917078237727637e+00,-1.586441268508534952e-01,1.249024463939777396e-01,1.627298879176737878e-01,4.399000994525187336e-01,-9.219550721490914480e-01,3.657315671815594138e-01,1.021229730410359027e-01,-1.149297651058296843e+00
-1.213287613543541754e+00,9.427631962427706069e-01,2.955722913668523688e-03,4.794322274398524764e-01,-2.010586148196080281e+00,-1.367871289478201469e+00,-7.760664667191538024e-01,-1.110579315723583260e+00,1.208446746009354866e+00,-1.097304036672512195e+00,2.045982638245373408e+00,8.652538862309544498e-01,-3.229158893508024541e-01,1.463738601986050991e+00,-2.108579132870168849e+00,-1.548060909682858144e+00,7.025670341085878956e-01,9.958253714147531355e-01,-8.217035745813616732e-01,-7.401937149242145964e-01,4.739849726906886218e-03,1.529628070952405938e+00,-9.726966189146918351e-01,2.391906741726500307e+00,6.733869481381951072e-01,1.122083632569906619e+00,-1.740261307865063056e-01,-5.701490964558897367e-02,-8.465831747322687395e-01,4.904447421642167404e-01,-5.224715619526157928e-01,-5.416908301030713968e-01,1.325005213790400038e+00,-5.689391706710837937e-01,3.985328164358140635e-01,-7.115684963888784242e-01,9.300386578524051373e-01,4.674207044543300382e-01,4.483715363055580383e-01,-1.386487899991463157e-01,2.647394768769377293e+00,1.111357343355614979e+00,2.692847773479922768e-02,1.500215402954107269e+00,6.458994674160005722e-01,-9.712372973636889117e-01,1.829273822869416755e+00,-2.419021607216155445e+00,-2.631564410753552075e+00,-2.969019339239173938e-01,1.043463523434997597e+00,-7.587511653799465794e-01,-2.552065991548355228e+00,-1.305525049573186491e+00,1.075002371291538639e+00,-1.682189388262500973e+00,-2.906560598021838082e+00,-1.433525033893345846e-02,5.668782724936674011e-01,-8.834903249052374896e-01,-2.758315894417163960e+00,1.281841178723277741e+00,2.152777267532652861e+00,7.415978482493635893e-01,-1.851678830146674892e+00,-1.391964278708463620e+00,3.482808088564268156e-01,-2.138718400675151676e-01,1.356550333720457857e+00,-1.596601762084107756e-01,1.684297826135259690e+00,-2.224867222962257696e+00,2.601591550108017792e-02,2.093066914257730282e+00,3.855645936381082439e-01,-2.317220385909943281e-01,1.386915273443436014e+00,2.243362396625935284e-01,5.737763088923110155e-01,1.659649360519799499e+00,-1.470855525714381384e+00,1.254817594066986564e+00,6.122438045733440415e-01,-1.151533014279932043e+00,3.666928406422822473e-01,2.163558678758700227e-01,2.878957270481278807e-01,1.772112690234321608e+00,2.498558012849755872e-01,-1.042501458021769301e+00,-5.816953568298275368e-01,1.587539352641064827e+00,7.350538051588541011e-01,1.437941063181144230e+00,9.116753835496289593e-01,-7.623201835662802850e-01,2.177292210015765228e+00,1.669271469710676525e+00,-1.146756629450186971e+00,1.091365926448986778e+00
6.861860313150466295e-01,-3.441205377577904456e-01,1.701728817020556228e+00,2.050660126079205003e+00,1.066047470108759665e-01,1.639812794520741246e+00,-4.443987354438128090e-01,-1.256843617617603881e+00,2.748443520662671724e-01,1.067630729555530733e+00,-3.394629234916048954e-01,6.945495166713491209e-01,6.741617084014155381e-01,-9.141917978801750166e-02,1.998759404233906967e+00,-1.181433374428409566e+00,5.863003974962763820e-01,6.929494428457732003e-01,9.006098948533789450e-01,-7.156231726341772958e-01,-1.598650947270038092e+00,-3.631712618954200389e-01,9.035553208339074382e-01,-5.207520796716791356e-01,-6.013913808665937166e-01,-8.675420150162832522e-01,1.670902022232059192e-01,1.954986330751169454e+00,-7.206725669033642312e-01,-5.970274036820121255e-01,-1.311406456078485716e+00,7.010823192682384963e-01,-1.282173131982401459e+00,3.048692357782799567e-01,-1.535918495141871398e+00,-3.985648772138663531e-01,9.112470225431810178e-01,4.289732109550312700e-01,1.115177943982241127e+00,2.906070303889755069e-01,-1.027460207754370636e+00,1.104311051245606690e+00,6.984732873615018267e-01,-1.669697787568129810e+00,2.453042680525445718e+00,2.612672432962160896e-01,-2.482607962058956952e-01,-2.289508632030955448e-01,1.949628580266428157e+00,2.686576022637002126e+00,-5.967925636084148167e-02,2.570800331012617068e-01,1.041244818830195928e-01,-7.040906860912157228e-01,8.217603526346904941e-01,1.562592317503364470e+00,5.159158601335223082e-01,-8.202876406631158801e-01,-1.285547340263140104e+00,-1.612849276296561385e+00,7.386429042131271716e-01,-2.689893907356780134e-01,-5.117971381864728775e-01,-1.216461550778262568e+00,9.650542151583785255e-01,-1.491236184853051761e+00,-1.956270001256083191e+00,2.111150285649024738e+00,-1.588446438316124087e+00,-1.521753651079324809e+00,-1.078405046723117433e+00,7.945111479416787637e-01,8.935708501837571482e-01,-1.048032245252346284e+00,-4.096891633207915273e-01,8.046188777447977891e-01,-2.147126102403922765e+00,-1.287089592187695031e+00,-1.340365049661838004e+00,-3.573734325981144933e-01,-1.447479835827893524e+00,-3.395889972242512878e-01,5.052623630322130577e-01,1.229969738311448957e+00,2.147511601658311342e+00,-2.214295417028282920e+00,1.096176075901934110e+00,-1.288162752912981546e+00,1.016691463045339194e+00,7.447706474052675496e-01,2.882096972561081771e-01,-4.988278662154809195e-01,-4.852428560174923966e-01,-1.513621564690288857e+00,-1.670054732452000978e+00,-2.596921537220526766e-01,2.392118811347045959e-01,2.308064624460899883e-01,1.799920403367687216e+00,6.482436393200896596e-02
