[1.76074732e-03 3.52886797e-03 9.33842090e-03 6.43856926e-03
 1.63114536e-04 7.58218839e-03 8.21585487e-03 8.42856620e-03
 8.97411718e-03 2.33252524e-03 9.67064094e-03 5.33163049e-03
 7.27987853e-03 9.46346006e-03 4.45348345e-03 5.66859715e-03
 5.23317490e-03 9.88712769e-03 5.43679632e-03 1.77592411e-03
 4.07700345e-03 2.44148888e-05 3.38954573e-03 6.54202102e-04
 9.42330064e-03 2.66292375e-03 1.59826403e-03 3.02545060e-03
 9.52603647e-03 9.80558177e-03 7.99473992e-03 8.66521716e-03
 7.89668553e-03 8.11444062e-04 4.36766563e-04 7.27755888e-03
 5.81172647e-03 7.30011961e-03 9.92456824e-03 5.85168244e-03
 5.12010477e-03 7.71840602e-03 8.50995708e-03 4.76882467e-03
 7.60946221e-03 2.97669179e-03 1.55898408e-03 2.59549374e-04
 6.83916609e-03 7.15499486e-03 7.76573916e-03 8.57506081e-03
 8.50782345e-03 8.33329400e-03 2.30192320e-03 4.46485767e-03
 7.56055520e-03 4.72246348e-03 6.43187226e-05 8.30947390e-03
 5.48659387e-03 4.88397371e-03 4.77443409e-03 9.08293192e-03
 1.30039976e-03 6.34943981e-03 4.59328544e-03 4.28762796e-03
 8.79246217e-03 9.16223945e-03 9.03174953e-03 1.48037468e-04
 3.80019754e-03 1.04951543e-03 1.41507747e-03 1.32269440e-03
 9.61179651e-03 1.64507715e-03 8.99073713e-03 4.22805689e-05
 9.38204956e-03 7.13154734e-03 4.66387158e-03 3.25880782e-03
 4.70569452e-03 4.51184656e-03 2.46935720e-03 9.75163521e-03
 5.44374559e-03 3.17778807e-04 3.49440023e-03 9.51879644e-03
 9.79195227e-03 7.32371137e-04 9.66305352e-03 7.46145512e-03
 8.71287938e-03 9.57333321e-03 9.11234397e-03 8.89595967e-03]
